scenario,country,tech,year,value
FP_COOP05,Albania,AL-Import,2021,2633.09
FP_COOP05,Albania,AL-Import,2022,2715.2
FP_COOP05,Albania,AL-Import,2023,2405.47
FP_COOP05,Albania,AL-Import,2024,2478.56
FP_COOP05,Albania,AL-Import,2025,2089.25
FP_COOP05,Albania,AL-Import,2026,2120.92
FP_COOP05,Albania,AL-Import,2027,2211.72
FP_COOP05,Albania,AL-Import,2028,2294.28
FP_COOP05,Albania,AL-Import,2029,2382.64
FP_COOP05,Albania,AL-Import,2030,2473.45
FP_COOP05,Albania,AL-Import,2031,2571.67
FP_COOP05,Albania,AL-Import,2032,2647.84
FP_COOP05,Albania,AL-Import,2033,2730.67
FP_COOP05,Albania,AL-Import,2034,2816.06
FP_COOP05,Albania,AL-Import,2035,2904.45
FP_COOP05,Albania,AL-Import,2036,2935.67
FP_COOP05,Albania,AL-Import,2037,2974.31
FP_COOP05,Albania,AL-Import,2038,3004.45
FP_COOP05,Albania,AL-Import,2039,3040.5
FP_COOP05,Albania,AL-Import,2040,3050.28
FP_COOP05,Albania,AL-Import,2041,3157.72
FP_COOP05,Albania,AL-Import,2042,3635.73
FP_COOP05,Albania,AL-Import,2043,3680.56
FP_COOP05,Albania,AL-Import,2044,3680.56
FP_COOP05,Albania,AL-Import,2045,3680.56
FP_COOP05,Albania,AL-Import,2046,3680.56
FP_COOP05,Albania,AL-Import,2047,3680.56
FP_COOP05,Albania,AL-Import,2048,3680.56
FP_COOP05,Albania,AL-Import,2049,3680.56
FP_COOP05,Albania,AL-Import,2050,3680.56
FP_COOP05,Albania,Fierza,2021,1781.61
FP_COOP05,Albania,Fierza,2022,1782.03
FP_COOP05,Albania,Fierza,2023,1774.95
FP_COOP05,Albania,Fierza,2024,1787.75
FP_COOP05,Albania,Fierza,2025,1734.86
FP_COOP05,Albania,Fierza,2026,1793.97
FP_COOP05,Albania,Fierza,2027,1788.08
FP_COOP05,Albania,Fierza,2028,1791.17
FP_COOP05,Albania,Fierza,2029,1789.95
FP_COOP05,Albania,Fierza,2030,1790.39
FP_COOP05,Albania,Fierza,2031,1782.39
FP_COOP05,Albania,Fierza,2032,1782.75
FP_COOP05,Albania,Fierza,2033,1783.11
FP_COOP05,Albania,Fierza,2034,1783.45
FP_COOP05,Albania,Fierza,2035,1783.7
FP_COOP05,Albania,Fierza,2036,1783.7
FP_COOP05,Albania,Fierza,2037,1783.7
FP_COOP05,Albania,Fierza,2038,1783.7
FP_COOP05,Albania,Fierza,2039,1779.72
FP_COOP05,Albania,Fierza,2040,1787.81
FP_COOP05,Albania,Fierza,2041,1779.72
FP_COOP05,Albania,Fierza,2042,1640.72
FP_COOP05,Albania,Fierza,2043,1675.67
FP_COOP05,Albania,Fierza,2044,1764.53
FP_COOP05,Albania,Fierza,2045,1790.86
FP_COOP05,Albania,Fierza,2046,1887.14
FP_COOP05,Albania,Fierza,2047,1924.89
FP_COOP05,Albania,Fierza,2048,1842.92
FP_COOP05,Albania,Fierza,2049,1783.7
FP_COOP05,Albania,Fierza,2050,1783.7
FP_COOP05,Albania,Koman,2021,2027.81
FP_COOP05,Albania,Koman,2022,2050.14
FP_COOP05,Albania,Koman,2023,2032.36
FP_COOP05,Albania,Koman,2024,2048.53
FP_COOP05,Albania,Koman,2025,2027.17
FP_COOP05,Albania,Koman,2026,2051.11
FP_COOP05,Albania,Koman,2027,2047.72
FP_COOP05,Albania,Koman,2028,2048.97
FP_COOP05,Albania,Koman,2029,2050.81
FP_COOP05,Albania,Koman,2030,2051.11
FP_COOP05,Albania,Koman,2031,2044.33
FP_COOP05,Albania,Koman,2032,2050.7
FP_COOP05,Albania,Koman,2033,2052.7
FP_COOP05,Albania,Koman,2034,2053.28
FP_COOP05,Albania,Koman,2035,2055.75
FP_COOP05,Albania,Koman,2036,2056.03
FP_COOP05,Albania,Koman,2037,2048.2
FP_COOP05,Albania,Koman,2038,2048.2
FP_COOP05,Albania,Koman,2039,2044.64
FP_COOP05,Albania,Koman,2040,2051.89
FP_COOP05,Albania,Koman,2041,2044.64
FP_COOP05,Albania,Koman,2042,1919.86
FP_COOP05,Albania,Koman,2043,1951.25
FP_COOP05,Albania,Koman,2044,2003.06
FP_COOP05,Albania,Koman,2045,2082.53
FP_COOP05,Albania,Koman,2046,2123.36
FP_COOP05,Albania,Koman,2047,2192.59
FP_COOP05,Albania,Koman,2048,2101.36
FP_COOP05,Albania,Koman,2049,2048.2
FP_COOP05,Albania,Koman,2050,2048.2
FP_COOP05,Albania,Skavica,2025,549.61
FP_COOP05,Albania,Skavica,2026,549.61
FP_COOP05,Albania,Skavica,2027,549.61
FP_COOP05,Albania,Skavica,2028,549.61
FP_COOP05,Albania,Skavica,2029,549.61
FP_COOP05,Albania,Skavica,2030,549.61
FP_COOP05,Albania,Skavica,2031,549.61
FP_COOP05,Albania,Skavica,2032,549.61
FP_COOP05,Albania,Skavica,2033,549.61
FP_COOP05,Albania,Skavica,2034,549.61
FP_COOP05,Albania,Skavica,2035,549.61
FP_COOP05,Albania,Skavica,2036,549.61
FP_COOP05,Albania,Skavica,2037,549.61
FP_COOP05,Albania,Skavica,2038,549.61
FP_COOP05,Albania,Skavica,2039,549.61
FP_COOP05,Albania,Skavica,2040,549.61
FP_COOP05,Albania,Skavica,2041,549.61
FP_COOP05,Albania,Skavica,2042,549.61
FP_COOP05,Albania,Skavica,2043,549.61
FP_COOP05,Albania,Skavica,2044,549.61
FP_COOP05,Albania,Skavica,2045,549.61
FP_COOP05,Albania,Skavica,2046,549.61
FP_COOP05,Albania,Skavica,2047,549.61
FP_COOP05,Albania,Skavica,2048,549.61
FP_COOP05,Albania,Skavica,2049,549.61
FP_COOP05,Albania,Skavica,2050,549.61
FP_COOP05,Albania,Vaudejas,2021,1159.75
FP_COOP05,Albania,Vaudejas,2022,1158.45
FP_COOP05,Albania,Vaudejas,2023,1162.67
FP_COOP05,Albania,Vaudejas,2024,1159.0
FP_COOP05,Albania,Vaudejas,2025,1151.08
FP_COOP05,Albania,Vaudejas,2026,1161.53
FP_COOP05,Albania,Vaudejas,2027,1159.72
FP_COOP05,Albania,Vaudejas,2028,1160.22
FP_COOP05,Albania,Vaudejas,2029,1160.33
FP_COOP05,Albania,Vaudejas,2030,1160.45
FP_COOP05,Albania,Vaudejas,2031,1157.0
FP_COOP05,Albania,Vaudejas,2032,1158.58
FP_COOP05,Albania,Vaudejas,2033,1159.17
FP_COOP05,Albania,Vaudejas,2034,1159.86
FP_COOP05,Albania,Vaudejas,2035,1160.0
FP_COOP05,Albania,Vaudejas,2036,1160.0
FP_COOP05,Albania,Vaudejas,2037,1160.0
FP_COOP05,Albania,Vaudejas,2038,1160.0
FP_COOP05,Albania,Vaudejas,2039,1158.08
FP_COOP05,Albania,Vaudejas,2040,1161.95
FP_COOP05,Albania,Vaudejas,2041,1158.08
FP_COOP05,Albania,Vaudejas,2042,1091.83
FP_COOP05,Albania,Vaudejas,2043,1128.7
FP_COOP05,Albania,Vaudejas,2044,1136.03
FP_COOP05,Albania,Vaudejas,2045,1178.22
FP_COOP05,Albania,Vaudejas,2046,1189.11
FP_COOP05,Albania,Vaudejas,2047,1227.28
FP_COOP05,Albania,Vaudejas,2048,1188.22
FP_COOP05,Albania,Vaudejas,2049,1160.0
FP_COOP05,Albania,Vaudejas,2050,1160.0
FP_COOP05,N.Macedonia,Globocica,2021,179.83
FP_COOP05,N.Macedonia,Globocica,2022,179.83
FP_COOP05,N.Macedonia,Globocica,2023,179.83
FP_COOP05,N.Macedonia,Globocica,2024,179.83
FP_COOP05,N.Macedonia,Globocica,2025,179.83
FP_COOP05,N.Macedonia,Globocica,2026,179.83
FP_COOP05,N.Macedonia,Globocica,2027,179.83
FP_COOP05,N.Macedonia,Globocica,2028,179.83
FP_COOP05,N.Macedonia,Globocica,2029,179.83
FP_COOP05,N.Macedonia,Globocica,2030,179.83
FP_COOP05,N.Macedonia,Globocica,2031,179.83
FP_COOP05,N.Macedonia,Globocica,2032,179.83
FP_COOP05,N.Macedonia,Globocica,2033,179.83
FP_COOP05,N.Macedonia,Globocica,2034,179.83
FP_COOP05,N.Macedonia,Globocica,2035,179.83
FP_COOP05,N.Macedonia,Globocica,2036,179.83
FP_COOP05,N.Macedonia,Globocica,2037,179.83
FP_COOP05,N.Macedonia,Globocica,2038,179.83
FP_COOP05,N.Macedonia,Globocica,2039,177.25
FP_COOP05,N.Macedonia,Globocica,2040,182.42
FP_COOP05,N.Macedonia,Globocica,2041,177.25
FP_COOP05,N.Macedonia,Globocica,2042,182.42
FP_COOP05,N.Macedonia,Globocica,2043,179.83
FP_COOP05,N.Macedonia,Globocica,2044,179.83
FP_COOP05,N.Macedonia,Globocica,2045,179.83
FP_COOP05,N.Macedonia,Globocica,2046,179.83
FP_COOP05,N.Macedonia,Globocica,2047,179.83
FP_COOP05,N.Macedonia,Globocica,2048,179.83
FP_COOP05,N.Macedonia,Globocica,2049,179.83
FP_COOP05,N.Macedonia,Globocica,2050,179.83
FP_COOP05,N.Macedonia,MK-Import,2021,1852.64
FP_COOP05,N.Macedonia,MK-Import,2022,1876.2
FP_COOP05,N.Macedonia,MK-Import,2023,1902.64
FP_COOP05,N.Macedonia,MK-Import,2024,1928.81
FP_COOP05,N.Macedonia,MK-Import,2025,2827.67
FP_COOP05,N.Macedonia,MK-Import,2026,3769.42
FP_COOP05,N.Macedonia,MK-Import,2027,5333.03
FP_COOP05,N.Macedonia,MK-Import,2028,4864.5
FP_COOP05,N.Macedonia,MK-Import,2029,4664.75
FP_COOP05,N.Macedonia,MK-Import,2030,4393.17
FP_COOP05,N.Macedonia,MK-Import,2031,4102.28
FP_COOP05,N.Macedonia,MK-Import,2032,3810.39
FP_COOP05,N.Macedonia,MK-Import,2033,3764.56
FP_COOP05,N.Macedonia,MK-Import,2034,3855.78
FP_COOP05,N.Macedonia,MK-Import,2035,3954.89
FP_COOP05,N.Macedonia,MK-Import,2036,3967.78
FP_COOP05,N.Macedonia,MK-Import,2037,3986.39
FP_COOP05,N.Macedonia,MK-Import,2038,4007.7
FP_COOP05,N.Macedonia,MK-Import,2039,4080.53
FP_COOP05,N.Macedonia,MK-Import,2040,4638.89
FP_COOP05,N.Macedonia,MK-Import,2041,4638.89
FP_COOP05,N.Macedonia,MK-Import,2042,4638.89
FP_COOP05,N.Macedonia,MK-Import,2043,4638.89
FP_COOP05,N.Macedonia,MK-Import,2044,4638.89
FP_COOP05,N.Macedonia,MK-Import,2045,4638.89
FP_COOP05,N.Macedonia,MK-Import,2046,4638.89
FP_COOP05,N.Macedonia,MK-Import,2047,4638.89
FP_COOP05,N.Macedonia,MK-Import,2048,4638.89
FP_COOP05,N.Macedonia,MK-Import,2049,4638.89
FP_COOP05,N.Macedonia,MK-Import,2050,4638.89
FP_COOP05,N.Macedonia,Spilje,2021,288.5
FP_COOP05,N.Macedonia,Spilje,2022,288.5
FP_COOP05,N.Macedonia,Spilje,2023,288.5
FP_COOP05,N.Macedonia,Spilje,2024,288.5
FP_COOP05,N.Macedonia,Spilje,2025,288.5
FP_COOP05,N.Macedonia,Spilje,2026,288.5
FP_COOP05,N.Macedonia,Spilje,2027,288.5
FP_COOP05,N.Macedonia,Spilje,2028,288.5
FP_COOP05,N.Macedonia,Spilje,2029,288.5
FP_COOP05,N.Macedonia,Spilje,2030,288.5
FP_COOP05,N.Macedonia,Spilje,2031,288.5
FP_COOP05,N.Macedonia,Spilje,2032,288.5
FP_COOP05,N.Macedonia,Spilje,2033,288.5
FP_COOP05,N.Macedonia,Spilje,2034,288.5
FP_COOP05,N.Macedonia,Spilje,2035,288.5
FP_COOP05,N.Macedonia,Spilje,2036,288.5
FP_COOP05,N.Macedonia,Spilje,2037,288.5
FP_COOP05,N.Macedonia,Spilje,2038,288.5
FP_COOP05,N.Macedonia,Spilje,2039,285.11
FP_COOP05,N.Macedonia,Spilje,2040,291.81
FP_COOP05,N.Macedonia,Spilje,2041,285.11
FP_COOP05,N.Macedonia,Spilje,2042,291.81
FP_COOP05,N.Macedonia,Spilje,2043,288.5
FP_COOP05,N.Macedonia,Spilje,2044,288.5
FP_COOP05,N.Macedonia,Spilje,2045,288.5
FP_COOP05,N.Macedonia,Spilje,2046,288.5
